timestamp,open,high,low,close,volume
2019-11-15,109.5000,109.5400,108.7000,108.7800,441463
2019-11-14,108.5900,109.2600,107.7900,109.0000,520311
2019-11-13,109.2500,109.5700,108.1500,108.9800,738500
2019-11-12,109.6200,110.4500,109.0700,109.9300,716600
2019-11-11,109.7900,110.3200,109.2100,109.6600,807700
2019-11-08,110.4400,110.4700,109.1800,110.2200,932000
2019-11-07,110.0900,111.6700,109.8800,110.0100,1988400
2019-11-06,109.4600,110.1400,108.4600,109.6000,1494000
2019-11-05,110.6400,111.6100,109.7300,109.8100,1988400
2019-11-04,109.3700,109.8700,108.7000,109.5000,931800
2019-11-01,107.4300,108.3600,106.7500,108.3600,1315200
2019-10-31,106.2800,107.1400,105.2000,106.3600,991600
2019-10-30,107.3100,107.9300,106.2700,107.1400,616600
2019-10-29,106.8700,108.5500,106.5000,107.6700,800800
2019-10-28,107.9600,108.3500,106.9400,107.4200,1273000
2019-10-25,106.1700,108.0100,106.1700,107.6500,656900
2019-10-24,106.7600,107.0500,105.7900,106.3200,914900
2019-10-23,105.8800,107.0900,105.8100,106.7100,943000
2019-10-22,105.0300,106.8900,104.5200,106.2300,747200
2019-10-21,104.9100,105.9800,104.8400,104.8900,945400
2019-10-18,103.6600,104.8800,103.1600,104.1800,794500
2019-10-17,103.7900,104.4700,103.0900,103.4500,942700
2019-10-16,101.8600,103.9700,100.9600,103.0800,1443600
2019-10-15,103.0000,105.2100,101.9000,103.6200,2251600
2019-10-14,96.5800,97.6200,96.2500,97.1800,1908000
2019-10-11,96.2700,97.5800,95.9100,97.3000,1577300
2019-10-10,93.5500,94.6100,93.0500,94.1900,836100
2019-10-09,93.2200,93.4800,92.6900,93.2100,600500
2019-10-08,93.3800,93.5900,92.1900,92.6000,1137800
2019-10-07,94.6800,95.6900,94.3200,94.4800,701200
2019-10-04,92.9700,94.9400,92.2600,94.8900,706900
2019-10-03,91.3100,92.7200,90.2200,92.7000,715200
2019-10-02,93.2400,93.4900,91.5600,91.7100,866700
2019-10-01,97.1500,97.7600,94.4800,94.6400,1278900
2019-09-30,98.0000,98.0000,96.6400,96.7000,879100
2019-09-27,97.0800,98.1500,96.7300,97.5700,1161600
2019-09-26,95.9300,96.8000,95.7200,96.5100,1001600
2019-09-25,95.0400,96.2900,94.7800,96.2600,863600
2019-09-24,94.9200,95.5000,93.9300,94.9500,1412600
2019-09-23,94.6000,95.4900,94.4000,94.9500,1091200
2019-09-20,95.8600,96.0000,94.8200,95.2300,2122000
2019-09-19,95.9500,96.2800,95.1800,95.3500,814900
2019-09-18,95.0500,96.6600,94.7400,96.3400,799900
2019-09-17,96.0900,96.1300,94.7700,95.5100,841600
2019-09-16,94.1700,96.3100,93.2100,96.2100,1488500
2019-09-13,94.5800,96.3500,94.3000,95.7000,1744600
2019-09-12,93.5900,94.2100,93.1400,93.7100,1585400
2019-09-11,93.0400,94.0100,91.6800,93.9900,1669500
2019-09-10,91.5500,93.4700,91.1700,92.4800,1578800
2019-09-09,90.0700,91.4100,89.7200,91.1000,1399100
2019-09-06,89.5300,89.8800,88.5500,89.1900,880800
2019-09-05,89.5700,90.3800,89.3300,89.6700,1222800
2019-09-04,88.7500,88.9600,87.7500,88.6000,734600
2019-09-03,88.7400,89.2400,87.4300,88.0600,1293100
2019-08-30,90.5600,90.7200,89.5800,89.7200,825000
2019-08-29,89.2300,90.2300,89.2300,89.9200,1064900
2019-08-28,88.1000,89.1600,88.0300,88.3800,1150000
2019-08-27,90.3800,90.3800,88.5500,88.5500,1013800
2019-08-26,89.7300,90.0000,88.9200,89.7900,1023400
2019-08-23,91.2800,92.2800,88.6500,89.0700,998900
2019-08-22,91.4900,92.1900,91.0700,91.7100,962600
2019-08-21,90.5000,90.8500,89.8700,90.6400,1160200
2019-08-20,91.3400,91.9100,89.9000,90.0000,1248800
2019-08-19,93.0700,93.0800,90.3400,92.1700,1278000
2019-08-16,91.1500,92.5900,90.3400,92.0600,2634400
2019-08-15,91.6651,92.2900,90.4300,90.5700,734300
2019-08-14,91.9300,93.2200,91.1700,91.4400,1604000
2019-08-13,93.3300,95.5547,93.0300,93.8000,1216600
2019-08-12,93.4100,94.1500,93.1800,93.4400,580100
2019-08-09,93.2400,94.7700,92.8200,94.3800,672000
2019-08-08,92.2900,93.7500,92.1800,93.4400,1009000
2019-08-07,92.2500,92.2500,90.8100,91.8200,1224600
2019-08-06,93.5800,94.0000,92.1200,93.9500,744500
2019-08-05,94.8800,94.8800,91.8100,93.0700,1045700
2019-08-02,95.6600,96.6800,94.0200,96.2900,1075500
2019-08-01,99.3600,100.0900,95.6000,95.7400,952600
2019-07-31,99.9900,100.2081,98.8900,99.3600,918400
2019-07-30,98.8800,100.2000,98.8800,100.2000,1087500
2019-07-29,100.0000,100.2600,99.5600,99.6200,820900
2019-07-26,98.9100,100.3400,98.7400,100.1200,652000
2019-07-25,98.2500,98.7000,97.8800,98.6700,1295200
2019-07-24,96.5700,98.5500,96.5700,98.3500,1068600
2019-07-23,96.6100,97.0700,96.5000,96.9700,1973000
2019-07-22,96.7300,96.9800,96.4525,96.5900,1446500
2019-07-19,95.9055,97.0600,95.6800,97.0400,1591000
2019-07-18,94.3200,96.2700,94.2200,95.8600,2038300
2019-07-17,93.5300,95.7400,93.5300,94.7600,2848400
2019-07-16,95.0000,96.8700,93.9400,94.2300,4672500
2019-07-15,100.9500,100.9500,98.3200,98.6600,1642900
2019-07-12,101.4900,101.6500,100.4700,100.6300,1282400
2019-07-11,100.5100,101.3000,99.8800,101.1400,758100
2019-07-10,100.6900,101.2100,100.1400,100.5000,642100
2019-07-09,98.9500,101.1200,98.9500,101.0000,1850100
2019-07-08,99.2800,99.8500,98.7600,99.5600,708600
2019-07-05,100.0900,100.6800,99.8500,100.1600,478700
2019-07-03,98.7400,99.5200,98.2513,99.5100,377900
2019-07-02,98.9200,99.4400,97.3800,98.2200,675600
2019-07-01,98.9200,99.8900,98.4200,98.9200,944400
2019-06-28,96.8200,97.6500,96.2300,97.6500,3056300
2019-06-27,95.6000,96.5220,95.4100,95.8600,1359900
2019-06-26,96.4000,96.6250,95.5100,95.7300,870400
2019-06-25,95.0000,96.0800,94.1700,95.8500,1233600
2019-06-24,95.0700,96.2800,95.0500,95.2800,852700
2019-06-21,95.9132,96.5800,95.3900,95.4300,1356800
2019-06-20,96.4000,96.6000,94.9700,95.9600,1015000
2019-06-19,95.9600,97.3000,95.7650,95.9100,746100
2019-06-18,95.6000,97.4260,95.5600,95.9200,759200
2019-06-17,96.3500,96.7900,95.0600,95.2700,604100
2019-06-14,96.3600,97.1100,95.4200,96.3500,1427800
2019-06-13,97.0700,97.7600,96.1200,96.3400,1168100
2019-06-12,97.8300,98.7300,96.5200,96.6200,735400
2019-06-11,99.5000,100.0600,96.9764,97.8400,1177000
2019-06-10,98.8700,99.8200,98.7200,98.8800,895400
2019-06-07,98.5730,98.6070,97.5700,97.9400,660600
2019-06-06,98.4200,99.0675,97.5600,98.7500,454900
2019-06-05,98.9400,99.2600,97.7700,98.5100,809200
2019-06-04,97.0000,98.7100,96.8500,98.7000,716100
2019-06-03,96.6200,97.1400,95.3200,95.7600,1110400
2019-05-31,96.9800,97.8100,96.0600,97.0200,922400
2019-05-30,99.3700,99.9400,97.6600,97.9900,1059300
2019-05-29,98.4300,99.6400,97.8900,99.3400,618300
2019-05-28,100.4471,101.0500,99.4100,99.4100,860300
2019-05-24,99.6800,100.7700,99.6800,100.5200,1246300
2019-05-23,99.1300,99.2100,98.1500,99.0800,601300
2019-05-22,100.6800,101.0300,99.6900,99.9200,572300
2019-05-21,100.3500,101.4400,100.3200,100.9400,649000
2019-05-20,99.8000,100.7300,99.4900,100.1600,541800
2019-05-17,99.6000,101.2300,99.6000,99.9600,657400
2019-05-16,100.1400,101.4200,100.0250,100.7000,822900
2019-05-15,99.2000,99.7310,98.1600,99.4300,1342800
2019-05-14,99.2500,100.9000,98.6800,100.2700,1146700
2019-05-13,101.2200,101.7300,98.3600,98.8400,1168000
2019-05-10,102.5300,103.6500,101.5700,103.3100,824600
2019-05-09,101.4700,103.2900,101.1650,102.9900,1172400
2019-05-08,103.4000,103.5325,102.4800,102.5600,1148800
2019-05-07,104.1600,104.6200,102.9400,103.6000,1317600
2019-05-06,104.0400,105.6750,103.9700,105.1600,655100
2019-05-03,104.5500,105.7700,104.4900,105.5200,1512300
2019-05-02,103.4000,104.8830,103.3400,104.0200,1638100
2019-05-01,105.8100,106.4500,103.0400,103.1600,2143700
2019-04-30,106.0100,106.5700,105.0800,105.6200,1430600
2019-04-29,106.4300,107.7500,106.2536,106.2800,1018900
2019-04-26,106.1200,106.5700,105.4200,106.3600,641600
2019-04-25,105.9000,106.9900,105.0900,106.1200,805600
2019-04-24,105.7500,106.4400,104.9600,106.2700,951500
2019-04-23,103.7700,106.3300,103.6400,106.2600,1246200
2019-04-22,103.2700,103.8700,102.6300,103.8300,998000
2019-04-18,102.9300,104.3500,102.4200,103.6200,996800
