timestamp,open,high,low,close,volume
2019-11-15,3694.0300,3704.9500,3565.0000,3595.1699,20569
2019-11-14,3585.3000,3693.5400,3580.2700,3687.4199,36300
2019-11-13,3588.0601,3641.1499,3572.1499,3594.0701,20300
2019-11-12,3614.2700,3654.8999,3520.0000,3588.0601,42000
2019-11-11,3424.8000,3593.0500,3424.8000,3590.3899,36500
2019-11-08,3423.8301,3464.0000,3386.1101,3423.2500,25200
2019-11-07,3499.8101,3520.2100,3400.0000,3427.4199,50600
2019-11-06,3408.8799,3555.4399,3408.8799,3515.0000,52000
2019-11-05,3412.8999,3412.8999,3315.6101,3390.4399,53500
2019-11-04,3689.0200,3689.0200,3402.0000,3422.4800,45900
2019-11-01,3651.8999,3702.6799,3650.6399,3669.5100,18200
2019-10-31,3614.4700,3659.8000,3614.4700,3636.5901,29300
2019-10-30,3617.2200,3628.6899,3555.1001,3622.0901,32100
2019-10-29,3643.6499,3670.0000,3617.4199,3631.5100,33000
2019-10-28,3723.0000,3733.6499,3635.4500,3643.6499,36700
2019-10-25,3740.1201,3786.5000,3699.9800,3727.7500,21700
2019-10-24,3801.0000,3801.1299,3750.0000,3759.5100,14700
2019-10-23,3796.1799,3829.9399,3766.0000,3775.0601,16200
2019-10-22,3834.1299,3844.7600,3779.0000,3779.0000,21300
2019-10-21,3900.0000,3946.5000,3807.5901,3820.0000,29400
2019-10-18,3776.2000,3894.6699,3731.4099,3892.8899,31200
2019-10-17,3715.8601,3799.0000,3697.7800,3779.4099,31800
2019-10-16,3641.0000,3706.3601,3630.9299,3705.8401,21400
2019-10-15,3634.1001,3680.0000,3634.1001,3650.1299,19700
2019-10-14,3594.8799,3627.0000,3584.0400,3621.8201,22300
2019-10-11,3619.7000,3619.8899,3566.4299,3572.0400,27400
2019-10-10,3642.4900,3642.4900,3566.0701,3602.6001,26400
2019-10-09,3701.5000,3722.4900,3636.2800,3654.9199,17400
2019-10-08,3660.0000,3738.5300,3660.0000,3693.9099,22600
2019-10-07,3685.1499,3710.0000,3663.6299,3676.7500,21300
2019-10-04,3606.0000,3718.6101,3606.0000,3706.3401,22800
2019-10-03,3638.0000,3668.5000,3576.5901,3603.8501,24300
2019-10-02,3734.8999,3747.5000,3631.0000,3634.9299,30200
2019-10-01,3715.1001,3794.1001,3691.2000,3718.7100,28000
2019-09-30,3643.0000,3728.7500,3631.0400,3717.3501,27400
2019-09-27,3619.0300,3647.8501,3609.5200,3626.6899,39200
2019-09-26,3591.5500,3656.4500,3591.5500,3611.9199,36200
2019-09-25,3528.2800,3624.9900,3472.0000,3575.0000,788400
2019-09-24,3503.7700,3546.0000,3496.7400,3523.3799,79000
2019-09-23,3573.5000,3618.9600,3457.9199,3502.9900,77100
2019-09-20,3672.5000,3722.2600,3632.5500,3635.2500,34600
2019-09-19,3698.2000,3719.5000,3658.0000,3665.6599,21500
2019-09-18,3625.1001,3725.0000,3617.5000,3698.6899,26100
2019-09-17,3569.8999,3662.5000,3568.0000,3636.4900,18500
2019-09-16,3612.3701,3625.0000,3574.9399,3576.3401,23500
2019-09-13,3680.2500,3719.8701,3615.8501,3624.8101,14800
2019-09-12,3715.0000,3730.0000,3666.0601,3680.0601,16500
2019-09-11,3688.0000,3710.5400,3640.2400,3675.0000,21600
2019-09-10,3753.0000,3770.0000,3631.3201,3674.8999,31900
2019-09-09,3670.0000,3767.0000,3652.2000,3766.2700,46400
2019-09-06,3589.0000,3749.2100,3580.0300,3649.7500,25600
2019-09-05,3700.0000,3700.0000,3543.5801,3585.6001,25500
2019-09-04,3600.3000,3688.3501,3600.3000,3671.0000,30300
2019-09-03,3598.8501,3620.4900,3550.0000,3599.2300,17300
2019-08-30,3646.0000,3646.0000,3581.7300,3599.0000,15400
2019-08-29,3625.3000,3648.1201,3583.6499,3632.0901,11200
2019-08-28,3561.0000,3639.9800,3548.0000,3608.6599,13900
2019-08-27,3600.0000,3637.0000,3571.0000,3591.8899,26800
2019-08-26,3554.0000,3615.9399,3540.0000,3598.6399,20700
2019-08-23,3652.0000,3685.3899,3536.3000,3546.2300,24400
2019-08-22,3630.6101,3720.0000,3611.0000,3662.7300,20100
2019-08-21,3582.0200,3649.4500,3568.0000,3609.2400,19800
2019-08-20,3535.0000,3600.0000,3512.5200,3575.0000,20700
2019-08-19,3500.0000,3572.3701,3500.0000,3551.3799,24000
2019-08-16,3491.0000,3523.9800,3435.7400,3499.9000,22800
2019-08-15,3480.0100,3523.9800,3473.0100,3490.0000,22000
2019-08-14,3525.0000,3559.0000,3443.1600,3496.9300,19100
2019-08-13,3489.5800,3566.2200,3463.4536,3559.3700,21700
2019-08-12,3502.6700,3506.9000,3456.2500,3487.9000,10000
2019-08-09,3537.0000,3576.2800,3524.5600,3524.5600,14700
2019-08-08,3483.1000,3546.8900,3473.4100,3543.3000,63400
2019-08-07,3379.8300,3500.0000,3374.8000,3485.1600,28800
2019-08-06,3356.4727,3404.8000,3323.9000,3394.0700,12800
2019-08-05,3379.3156,3399.9000,3305.0000,3340.1400,37500
2019-08-02,3383.4900,3432.7200,3351.0000,3404.2900,18800
2019-08-01,3325.2000,3433.9900,3317.0000,3387.9600,20600
2019-07-31,3285.0000,3390.0000,3279.1400,3344.1400,27200
2019-07-30,3280.1000,3350.0000,3271.5000,3288.0900,32800
2019-07-29,3313.0000,3325.0200,3245.6800,3301.3500,40300
2019-07-26,3435.0000,3446.0000,3291.4064,3309.8100,37200
2019-07-25,3388.0000,3435.2600,3388.0000,3419.9300,21300
2019-07-24,3377.2000,3414.8000,3365.4000,3382.0600,18300
2019-07-23,3419.6500,3482.0000,3368.0200,3381.5300,31300
2019-07-22,3485.2000,3558.0000,3476.0000,3498.3000,20200
2019-07-19,3550.0000,3582.9900,3495.6300,3520.0100,17400
2019-07-18,3496.8000,3548.4600,3451.9400,3507.7400,22700
2019-07-17,3502.2000,3535.0000,3483.0300,3501.8600,14200
2019-07-16,3444.5500,3514.9700,3444.5500,3497.1000,18600
2019-07-15,3495.8000,3500.0000,3430.0000,3450.0000,12200
2019-07-12,3476.0000,3528.1428,3474.0600,3489.6300,13900
2019-07-11,3464.9000,3509.0100,3450.0000,3468.6800,27700
2019-07-10,3390.5900,3468.1500,3370.0000,3468.1500,19400
2019-07-09,3339.0100,3374.7600,3339.0756,3371.0400,17900
2019-07-08,3327.9300,3378.4500,3312.5200,3343.3100,16200
2019-07-05,3379.6500,3399.8000,3306.0000,3348.0000,10600
2019-07-03,3374.0000,3412.6900,3374.0000,3396.4600,9200
2019-07-02,3363.0800,3402.6800,3350.5100,3396.3800,11200
2019-07-01,3396.9900,3415.0000,3341.4500,3367.7500,15800
2019-06-28,3358.2100,3384.0000,3301.2000,3370.2500,25500
2019-06-27,3246.0000,3339.7300,3244.9800,3333.6200,28000
2019-06-26,3265.1100,3296.6480,3236.7400,3236.7400,33000
2019-06-25,3346.9900,3372.5000,3249.0000,3271.6400,24700
2019-06-24,3344.5300,3369.0000,3312.7450,3334.2300,17500
2019-06-21,3391.5600,3391.5600,3312.0000,3313.2400,41700
2019-06-20,3386.3228,3411.9900,3342.1820,3411.9900,20300
2019-06-19,3441.1300,3441.1300,3346.2800,3375.8700,43200
2019-06-18,3440.2400,3484.2900,3399.5900,3449.9500,24300
2019-06-17,3480.0000,3485.2300,3374.0000,3430.0000,22100
2019-06-14,3388.8000,3489.0000,3368.0200,3459.6200,19800
2019-06-13,3395.1000,3420.0000,3362.0000,3395.8100,18500
2019-06-12,3361.6500,3411.6900,3341.2000,3395.0000,19900
2019-06-11,3410.0000,3413.0300,3323.0000,3370.8200,16400
2019-06-10,3400.0000,3439.1800,3366.5000,3402.3500,17500
2019-06-07,3375.0000,3406.3800,3370.0277,3391.0000,16900
2019-06-06,3356.9633,3417.5300,3327.2500,3362.4900,21100
2019-06-05,3322.0000,3374.2500,3301.7300,3356.6800,21400
2019-06-04,3281.1200,3317.5500,3240.0000,3317.5500,25100
2019-06-03,3190.0000,3294.7000,3170.0000,3266.7000,25300
2019-05-31,3204.9500,3264.3400,3151.2000,3201.5700,27400
2019-05-30,3223.0000,3259.5400,3209.0030,3226.1800,16400
2019-05-29,3183.2100,3235.6600,3162.9000,3219.7600,24400
2019-05-28,3281.9200,3293.5000,3202.8500,3214.3200,43700
2019-05-24,3231.9400,3279.0300,3216.5200,3272.7200,34800
2019-05-23,3229.8500,3249.7750,3194.8300,3215.2800,29500
2019-05-22,3279.7500,3318.0000,3235.0000,3246.7800,22900
2019-05-21,3267.8000,3324.6900,3250.0000,3309.3200,26300
2019-05-20,3311.2500,3321.4350,3247.8472,3261.1800,25000
2019-05-17,3323.1600,3364.8600,3311.9200,3320.0000,18200
2019-05-16,3319.9000,3381.9800,3312.5400,3344.6500,20800
2019-05-15,3290.4200,3323.5400,3275.5600,3315.5800,26300
2019-05-14,3255.0000,3325.0000,3249.3500,3286.0400,23500
2019-05-13,3251.2400,3270.0000,3190.0780,3249.3500,29200
2019-05-10,3310.6800,3318.5900,3274.0500,3290.7900,19900
2019-05-09,3215.2400,3307.4800,3213.2600,3307.4800,22100
2019-05-08,3235.7477,3284.9000,3217.5300,3228.0000,20700
2019-05-07,3317.0300,3317.0300,3217.6900,3251.4100,23000
2019-05-06,3230.7300,3311.0000,3225.2690,3292.3700,23800
2019-05-03,3258.0000,3284.3700,3243.0600,3270.0000,21700
2019-05-02,3174.1000,3262.0000,3156.0000,3247.8700,21400
2019-05-01,3160.0000,3244.0000,3160.0000,3183.5300,59200
2019-04-30,3121.4900,3176.0800,3080.0000,3152.4800,20900
2019-04-29,3127.5700,3149.9800,3070.0100,3132.6000,26300
2019-04-26,3147.0000,3147.0000,3078.5700,3116.1400,28300
2019-04-25,3179.9500,3200.0000,3115.0800,3145.7800,28800
2019-04-24,3198.0100,3229.8800,3146.0147,3215.7700,34100
2019-04-23,3281.6500,3335.2300,3189.5420,3215.0000,42100
2019-04-22,3130.0000,3282.8000,3087.5520,3271.9500,48300
2019-04-18,3051.0000,3100.0000,3015.2500,3084.1200,23900
2019-04-17,3038.3100,3049.8300,3024.0500,3044.6200,15700
2019-04-16,3000.0000,3034.1400,2981.8200,3022.1600,19900
2019-04-15,2992.9000,2998.7200,2967.0000,2998.7000,19700
2019-04-12,2946.0000,2985.2800,2938.0390,2970.1000,18600
2019-04-11,2926.5900,2961.7900,2895.0000,2944.2500,19300
2019-04-10,2890.0010,2920.0000,2876.0100,2910.4200,11500
2019-04-09,2870.0000,2902.7800,2860.0000,2878.0600,22300
2019-04-08,2856.0800,2897.3050,2855.6200,2881.2700,16200
2019-04-05,2878.0000,2895.0000,2860.0000,2870.4700,11800
2019-04-04,2789.5500,2869.9000,2789.5500,2869.9000,12600
2019-04-03,2771.0700,2829.9000,2755.5500,2793.8800,15400
2019-04-02,2750.7200,2781.7800,2745.0750,2768.0000,13700
2019-04-01,2776.9900,2799.9500,2744.7300,2766.9900,23000
2019-03-29,2819.7600,2829.5900,2757.5100,2767.0000,21500
2019-03-28,2875.5300,2876.6900,2778.5700,2807.3200,21200
2019-03-27,2859.2000,2893.7500,2840.5700,2860.2400,38300
2019-03-26,2831.8000,2846.0500,2787.1820,2826.2100,21300
2019-03-25,2779.9642,2845.9400,2770.0000,2832.7800,14100
2019-03-22,2743.5000,2815.1505,2739.1040,2780.9100,19100
2019-03-21,2741.2600,2813.4250,2741.2600,2760.7300,20300
2019-03-20,2723.4100,2764.9800,2687.6800,2741.7400,26000
2019-03-19,2770.5300,2774.4900,2721.1100,2732.3200,25700
2019-03-18,2757.9000,2779.7400,2729.9600,2760.0600,14500
2019-03-15,2726.9659,2790.6900,2716.7800,2724.2100,28100
2019-03-14,2738.0000,2758.7920,2721.4800,2722.7700,20000
2019-03-13,2775.0000,2800.0000,2735.5000,2739.0000,18400
2019-03-12,2742.0000,2773.6100,2726.0000,2769.4600,18000
2019-03-11,2711.7300,2758.9900,2711.0000,2738.9300,19800
2019-03-08,2732.8300,2768.3900,2699.2900,2710.0000,15400
2019-03-07,2684.0000,2822.0000,2684.0000,2751.7200,41200
2019-03-06,2639.6300,2713.0000,2639.5589,2692.3500,27100
2019-03-05,2649.0000,2669.8400,2612.1000,2639.2500,22600
2019-03-04,2603.0000,2661.6800,2602.2000,2660.6600,27100
2019-03-01,2623.9200,2640.0000,2586.5400,2601.0000,25800
2019-02-28,2639.4000,2656.1000,2601.7300,2620.0000,26100
2019-02-27,2626.0200,2665.0000,2595.3500,2643.1000,23600
2019-02-26,2634.6500,2677.0000,2606.9600,2632.9700,39400
2019-02-25,2681.0000,2701.9620,2630.0000,2647.7400,15500
2019-02-22,2667.8800,2706.8500,2652.5750,2680.0000,18400
2019-02-21,2570.0000,2653.8700,2562.0200,2643.8500,23600
2019-02-20,2600.0000,2642.8600,2575.1261,2590.3000,36900
2019-02-19,2668.0000,2699.3800,2606.1700,2622.7000,43200
2019-02-15,2669.1000,2698.0000,2650.1000,2662.8500,18300
2019-02-14,2579.3300,2676.2700,2579.3300,2656.5800,23700
2019-02-13,2700.4500,2700.4500,2598.6100,2600.8000,19800
2019-02-12,2613.6800,2705.4600,2613.6800,2691.4600,31300
2019-02-11,2598.2000,2625.0141,2577.2000,2602.0000,18400
2019-02-08,2613.0000,2625.0000,2565.0900,2579.0800,44200
2019-02-07,2513.8200,2616.6100,2513.8200,2616.6100,18800
2019-02-06,2645.8000,2645.8000,2522.6000,2535.2100,18200
2019-02-05,2631.6100,2649.6060,2604.5800,2612.3700,16900
2019-02-04,2649.6977,2668.0000,2598.0000,2628.4500,21000
2019-02-01,2653.5500,2686.5000,2618.3800,2635.7400,20500
2019-01-31,2651.1000,2710.8900,2640.0000,2660.0000,28900
2019-01-30,2637.1000,2694.4950,2619.9500,2649.7700,26900
2019-01-29,2550.0000,2651.2800,2488.8050,2625.3100,31400
2019-01-28,2470.0000,2609.6652,2470.0000,2560.4300,23900
2019-01-25,2598.0000,2633.1300,2495.3000,2517.0600,37800
2019-01-24,2500.0000,2536.9550,2485.3000,2521.3000,19000
2019-01-23,2492.0000,2524.8140,2470.0000,2499.7600,28200
2019-01-22,2497.8900,2519.2300,2452.4200,2467.0300,27500
2019-01-18,2535.9500,2555.2449,2480.5600,2490.4500,24400
2019-01-17,2518.8000,2567.9800,2500.0300,2527.3800,17400
2019-01-16,2575.0000,2576.6300,2519.0000,2530.4900,21300
2019-01-15,2526.0500,2574.3720,2524.8600,2561.5200,11900
2019-01-14,2579.8000,2595.0000,2535.2860,2545.8200,19600
2019-01-11,2565.0000,2601.7811,2545.0300,2586.1000,20100
2019-01-10,2500.2700,2599.9800,2500.2700,2563.3700,29300
2019-01-09,2485.0000,2567.6000,2466.4600,2531.5300,42400
2019-01-08,2452.2000,2494.9600,2425.0000,2494.9600,54700
2019-01-07,2406.8100,2480.0000,2394.0000,2471.0100,42700
2019-01-04,2384.0500,2449.4400,2364.5200,2412.8300,29100
2019-01-03,2425.0000,2425.0000,2358.4200,2381.9400,26600
2019-01-02,2387.3500,2425.0000,2285.0000,2420.8200,29800
2018-12-31,2422.0000,2447.3940,2386.2200,2436.9900,11900
2018-12-28,2456.8000,2474.4500,2385.4200,2419.5900,16800
2018-12-27,2398.0000,2441.0000,2343.0400,2441.0000,24000
2018-12-26,2345.8000,2440.0000,2297.4600,2431.6400,18600
2018-12-24,2344.4700,2360.0000,2301.6200,2319.1200,20000
2018-12-21,2441.0100,2492.5500,2346.1400,2346.1400,64500
2018-12-20,2425.4581,2488.8800,2408.0000,2452.9200,27000
2018-12-19,2501.3500,2549.5900,2440.4800,2441.4400,30100
2018-12-18,2451.1500,2520.0000,2414.8700,2479.8100,28200
